gene	contig	start	stop	strand	ori	family	nb_copy_in_org	partition	persistent_neighbors	shell_neighbors	cloud_neighbors
KPL3274___1	c_000000000001	1	1338	+	F	GC_00000444	1	persistent	2	0	0
KPL3274___2	c_000000000001	1569	2705	+	F	GC_00000336	1	persistent	2	0	0
KPL3274___3	c_000000000001	2921	3157	+	F	GC_00000607	1	persistent	2	0	0
KPL3274___4	c_000000000001	3160	4305	+	F	GC_00001106	1	persistent	2	0	0
KPL3274___5	c_000000000001	4308	6254	+	F	GC_00000126	1	persistent	3	0	0
KPL3274___6	c_000000000001	6349	9012	+	F	GC_00001181	1	persistent	2	0	0
KPL3274___7	c_000000000001	9159	9896	+	F	GC_00000591	1	persistent	2	0	0
KPL3274___8	c_000000000001	9991	11286	-	F	GC_00001127	1	persistent	3	0	0
KPL3274___9	c_000000000001	11547	12884	-	F	GC_00000748	1	persistent	3	0	0
KPL3274___10	c_000000000001	13202	13501	+	F	GC_00000291	1	persistent	2	0	0
KPL3274___11	c_000000000001	13556	14071	+	F	GC_00000389	1	persistent	2	0	0
KPL3274___12	c_000000000001	14101	14337	+	F	GC_00000223	1	persistent	3	0	0
KPL3274___13	c_000000000001	14487	16478	+	F	GC_00000704	1	persistent	3	0	0
KPL3274___14	c_000000000001	16494	16946	+	F	GC_00000477	1	persistent	2	0	0
KPL3274___15	c_000000000001	17127	18521	+	F	GC_00000425	1	persistent	2	1	0
KPL3274___16	c_000000000001	18588	19541	-	F	GC_00000976	1	persistent	3	1	0
KPL3274___17	c_000000000001	19612	19995	+	F	GC_00000274	1	persistent	2	0	0
KPL3274___18	c_000000000001	19988	20692	+	F	GC_00000525	1	persistent	2	0	0
KPL3274___19	c_000000000001	20829	21221	+	F	GC_00000273	1	persistent	2	0	0
KPL3274___20	c_000000000001	21218	21922	+	F	GC_00000589	1	persistent	2	0	0
KPL3274___21	c_000000000001	22048	23154	+	F	GC_00000096	1	persistent	5	0	0
KPL3274___22	c_000000000001	23487	23864	-	F	GC_00000554	1	persistent	4	0	0
KPL3274___23	c_000000000001	23883	24326	-	F	GC_00000440	1	persistent	2	0	0
KPL3274___24	c_000000000001	24477	24995	+	F	GC_00000779	1	persistent	2	0	0
KPL3274___25	c_000000000001	25073	25783	+	F	GC_00000433	1	persistent	2	0	0
KPL3274___26	c_000000000001	25791	27662	+	F	GC_00000514	1	persistent	2	0	0
KPL3274___27	c_000000000001	27659	28981	+	F	GC_00000916	1	persistent	2	0	0
KPL3274___28	c_000000000001	28971	29834	+	F	GC_00000519	1	persistent	2	0	0
KPL3274___29	c_000000000001	29965	30777	+	F	GC_00000402	1	persistent	3	0	0
KPL3274___30	c_000000000001	30881	32083	+	F	GC_00000993	1	persistent	3	0	0
KPL3274___31	c_000000000001	32305	32784	+	F	GC_00000852	1	persistent	3	0	1
KPL3274___32	c_000000000001	32884	34230	+	F	GC_00000363	1	persistent	2	0	1
KPL3274___33	c_000000000001	34239	35690	+	F	GC_00000142	1	persistent	3	0	0
KPL3274___34	c_000000000001	35760	36314	-	F	GC_00001344	1	persistent	2	0	0
KPL3274___35	c_000000000001	36694	37194	+	F	GC_00000377	1	persistent	2	0	0
KPL3274___36	c_000000000001	37180	37632	-	F	GC_00000954	1	persistent	2	0	0
KPL3274___37	c_000000000001	37683	38324	+	F	GC_00000812	1	persistent	2	0	0
KPL3274___38	c_000000000001	38311	39180	-	F	GC_00001073	1	persistent	2	0	0
KPL3274___39	c_000000000001	39251	39778	-	F	GC_00000975	1	persistent	2	0	2
KPL3274___40	c_000000000001	40569	42227	+	F	GC_00000912	1	persistent	2	0	2
KPL3274___41	c_000000000001	42227	43075	+	F	GC_00001295	1	persistent	2	0	0
KPL3274___42	c_000000000001	43134	44723	+	F	GC_00000069	1	persistent	4	0	2
KPL3274___43	c_000000000001	44876	45460	+	F	GC_00001337	1	persistent	2	0	1
KPL3274___44	c_000000000001	45494	45685	+	F	GC_00000234	1	persistent	3	0	0
KPL3274___45	c_000000000001	45654	46070	+	F	GC_00000289	1	persistent	2	0	0
KPL3274___46	c_000000000001	46254	46571	-	F	GC_00000280	1	persistent	2	0	0
KPL3274___47	c_000000000001	46683	46895	-	F	GC_00000431	1	persistent	2	0	0
KPL3274___48	c_000000000001	46909	48081	-	F	GC_00001146	1	persistent	2	2	1
KPL3274___49	c_000000000001	48602	50803	+	F	GC_00001168	1	persistent	2	2	1
KPL3274___50	c_000000000001	50784	51347	+	F	GC_00000759	1	persistent	2	0	0
KPL3274___51	c_000000000001	51457	52386	-	F	GC_00000945	1	persistent	2	0	0
KPL3274___52	c_000000000001	52432	53106	-	F	GC_00000371	1	persistent	2	0	0
KPL3274___53	c_000000000001	53103	53837	-	F	GC_00000508	1	persistent	2	0	1
KPL3274___54	c_000000000001	54092	54505	+	F	GC_00000581	1	persistent	2	0	1
KPL3274___55	c_000000000001	54572	54793	-	F	GC_00000544	1	persistent	2	0	0
KPL3274___56	c_000000000001	55033	56697	+	F	GC_00000960	1	persistent	2	0	0
KPL3274___57	c_000000000001	56840	57691	+	F	GC_00001032	1	persistent	2	0	0
KPL3274___58	c_000000000001	57681	58265	+	F	GC_00001080	1	persistent	2	0	0
KPL3274___59	c_000000000001	58267	58890	+	F	GC_00001117	1	persistent	2	0	0
