gene	contig	start	stop	strand	ori	family	nb_copy_in_org	partition	persistent_neighbors	shell_neighbors	cloud_neighbors
KPL1934_CDC4709_98___1	c_000000000001	415	504	-	F	GC_00000103	2	persistent	2	0	0
KPL1934_CDC4709_98___2	c_000000000001	504	770	-	F	GC_00000070	3	persistent	3	0	0
KPL1934_CDC4709_98___3	c_000000000001	734	1033	-	F	GC_00000070	3	persistent	3	0	0
KPL1934_CDC4709_98___4	c_000000000001	1086	1991	-	F	GC_00000138	2	persistent	2	0	1
KPL1934_CDC4709_98___5	c_000000000001	2134	2340	-	F	GC_00000091	2	persistent	2	0	1
KPL1934_CDC4709_98___6	c_000000000001	2716	4056	+	F	GC_00000006	3	persistent	5	0	0
KPL1934_CDC4709_98___7	c_000000000001	4183	5001	+	F	GC_00000162	2	persistent	2	0	0
KPL1934_CDC4709_98___8	c_000000000001	5051	5227	-	F	GC_00000092	2	persistent	2	0	0
KPL1934_CDC4709_98___9	c_000000000001	5299	5985	-	F	GC_00000060	2	persistent	4	0	0
KPL1934_CDC4709_98___10	c_000000000001	6129	6605	-	F	GC_00000097	2	persistent	3	0	0
KPL1934_CDC4709_98___11	c_000000000001	6663	7289	-	F	GC_00000105	2	persistent	2	0	0
KPL1934_CDC4709_98___12	c_000000000001	7433	8524	-	F	GC_00000116	2	persistent	2	0	0
KPL1934_CDC4709_98___13	c_000000000001	8660	8950	-	F	GC_00000109	2	persistent	2	0	0
KPL1934_CDC4709_98___14	c_000000000001	8966	9385	-	F	GC_00000107	2	persistent	2	0	0
KPL1934_CDC4709_98___15	c_000000000001	9385	9645	-	F	GC_00000093	2	persistent	2	0	0
KPL1934_CDC4709_98___16	c_000000000001	9768	12425	-	F	GC_00000209	2	persistent	3	0	0
KPL1934_CDC4709_98___17	c_000000000001	12708	13874	-	F	GC_00000196	2	persistent	3	1	0
KPL1934_CDC4709_98___18	c_000000000001	14087	14770	+	F	GC_00000145	2	persistent	4	1	0
KPL1934_CDC4709_98___19	c_000000000001	14821	16419	-	F	GC_00000090	2	persistent	4	0	0
KPL1934_CDC4709_98___20	c_000000000001	16602	17147	-	F	GC_00000119	2	persistent	2	0	0
KPL1934_CDC4709_98___21	c_000000000001	17293	18687	-	F	GC_00000106	2	persistent	2	0	0
KPL1934_CDC4709_98___22	c_000000000001	18707	19180	-	F	GC_00000095	2	persistent	2	0	0
KPL1934_CDC4709_98___23	c_000000000001	19167	20405	-	F	GC_00000195	2	persistent	2	0	0
KPL1934_CDC4709_98___24	c_000000000001	20402	21694	-	F	GC_00000150	2	persistent	2	0	0
KPL1934_CDC4709_98___25	c_000000000001	21707	22480	-	F	GC_00000094	2	persistent	2	0	0
KPL1934_CDC4709_98___26	c_000000000001	22688	23056	-	F	GC_00000129	2	persistent	2	0	0
KPL1934_CDC4709_98___27	c_000000000001	23074	24135	-	F	GC_00000048	4	persistent	3	0	0
KPL1934_CDC4709_98___28	c_000000000001	24145	24375	-	F	GC_00000104	2	persistent	3	0	0
KPL1934_CDC4709_98___29	c_000000000001	24448	25185	-	F	GC_00000847	1	persistent	2	0	0
KPL1934_CDC4709_98___30	c_000000000001	25246	26454	-	F	GC_00000047	3	persistent	4	0	0
KPL1934_CDC4709_98___31	c_000000000001	27464	27802	+	F	GC_00000139	2	persistent	3	0	0
KPL1934_CDC4709_98___32	c_000000000001	28190	28921	-	F	GC_00000014	3	persistent	5	1	0
KPL1934_CDC4709_98___33	c_000000000001	28914	30047	-	F	GC_00000152	2	persistent	2	0	0
KPL1934_CDC4709_98___34	c_000000000001	30067	30909	-	F	GC_00000183	2	persistent	2	0	0
KPL1934_CDC4709_98___35	c_000000000001	30922	32403	-	F	GC_00000079	3	persistent	3	0	1
KPL1934_CDC4709_98___36	c_000000000001	32400	33503	-	F	GC_00001086	1	persistent	2	0	0
KPL1934_CDC4709_98___37	c_000000000001	33503	34237	-	F	GC_00000928	1	persistent	2	0	0
KPL1934_CDC4709_98___38	c_000000000001	34330	35250	-	F	GC_00000801	1	persistent	2	0	0
KPL1934_CDC4709_98___39	c_000000000001	35385	36350	+	F	GC_00000791	1	persistent	2	0	0
KPL1934_CDC4709_98___40	c_000000000001	36334	37344	+	F	GC_00001280	1	persistent	3	0	0
KPL1934_CDC4709_98___41	c_000000000001	37376	38482	+	F	GC_00001379	1	persistent	2	0	0
KPL1934_CDC4709_98___42	c_000000000001	38440	39492	+	F	GC_00000870	1	persistent	4	0	0
KPL1934_CDC4709_98___43	c_000000000001	39602	40090	-	F	GC_00000839	1	persistent	4	0	0
KPL1934_CDC4709_98___44	c_000000000001	40286	40615	-	F	GC_00001341	1	persistent	2	0	0
KPL1934_CDC4709_98___45	c_000000000001	40608	41300	-	F	GC_00000872	1	persistent	3	0	0
KPL1934_CDC4709_98___46	c_000000000001	41310	42632	-	F	GC_00001135	1	persistent	2	1	0
KPL1934_CDC4709_98___47	c_000000000001	42945	44138	+	F	GC_00000576	1	persistent	2	1	2
KPL1934_CDC4709_98___48	c_000000000001	44217	44891	-	F	GC_00001055	1	persistent	2	0	0
KPL1934_CDC4709_98___49	c_000000000001	44921	45829	-	F	GC_00001289	1	persistent	2	1	2
KPL1934_CDC4709_98___50	c_000000000001	46207	54375	-	F	GC_00000024	2	persistent	5	2	0
KPL1934_CDC4709_98___51	c_000000000001	54464	55465	-	F	GC_00000041	1	persistent	5	0	1
KPL1934_CDC4709_98___52	c_000000000001	55559	57013	-	F	GC_00001382	1	persistent	2	0	0
KPL1934_CDC4709_98___53	c_000000000001	57035	57334	-	F	GC_00001380	1	persistent	2	0	0
KPL1934_CDC4709_98___54	c_000000000001	57371	57850	-	F	GC_00001384	1	persistent	2	0	0
KPL1934_CDC4709_98___55	c_000000000001	58013	58762	+	F	GC_00000604	1	persistent	3	0	0
KPL1934_CDC4709_98___56	c_000000000001	58777	59205	+	F	GC_00000394	1	persistent	2	0	0
KPL1934_CDC4709_98___57	c_000000000001	59229	59744	+	F	GC_00000455	1	persistent	2	1	1
KPL1934_CDC4709_98___58	c_000000000001	59835	63086	-	F	GC_00001743	1	shell	2	0	0
KPL1934_CDC4709_98___59	c_000000000001	63400	64218	+	F	GC_00001355	1	persistent	1	2	1
KPL1934_CDC4709_98___60	c_000000000001	64347	64874	+	F	GC_00001364	1	persistent	2	0	0
KPL1934_CDC4709_98___61	c_000000000001	64952	66490	-	F	GC_00001104	1	persistent	2	1	0
KPL1934_CDC4709_98___62	c_000000000001	66629	67183	-	F	GC_00000966	1	persistent	2	0	0
KPL1934_CDC4709_98___63	c_000000000001	67202	68989	-	F	GC_00001057	1	persistent	2	0	0
KPL1934_CDC4709_98___64	c_000000000001	69372	70445	-	F	GC_00001317	1	persistent	2	0	0
KPL1934_CDC4709_98___65	c_000000000001	70438	71214	-	F	GC_00000563	1	persistent	2	0	0
KPL1934_CDC4709_98___66	c_000000000001	71211	72005	-	F	GC_00000467	1	persistent	2	0	0
KPL1934_CDC4709_98___67	c_000000000001	71995	73143	-	F	GC_00000474	1	persistent	2	0	0
KPL1934_CDC4709_98___68	c_000000000001	73432	74748	-	F	GC_00000802	1	persistent	2	0	0
KPL1934_CDC4709_98___69	c_000000000001	74883	75113	-	F	GC_00000545	1	persistent	4	0	0
KPL1934_CDC4709_98___70	c_000000000001	75283	76578	-	F	GC_00000001	11	persistent	76	15	10
KPL1934_CDC4709_98___71	c_000000000001	77130	77759	-	F	GC_00000767	1	persistent	3	0	0
KPL1934_CDC4709_98___72	c_000000000001	77793	78788	-	F	GC_00001307	1	persistent	2	0	0
KPL1934_CDC4709_98___73	c_000000000001	78959	79816	-	F	GC_00001278	1	persistent	2	0	0
KPL1934_CDC4709_98___74	c_000000000001	79806	80903	-	F	GC_00000720	1	persistent	2	0	0
KPL1934_CDC4709_98___75	c_000000000001	80896	81492	-	F	GC_00000115	1	persistent	3	0	0
KPL1934_CDC4709_98___76	c_000000000001	81577	82227	-	F	GC_00000121	1	persistent	3	0	1
KPL1934_CDC4709_98___77	c_000000000001	82382	82813	-	F	GC_00000605	1	persistent	2	0	1
KPL1934_CDC4709_98___78	c_000000000001	83071	84108	-	F	GC_00000899	1	persistent	2	0	0
KPL1934_CDC4709_98___79	c_000000000001	84294	85379	-	F	GC_00000169	1	persistent	3	0	0
KPL1934_CDC4709_98___80	c_000000000001	85376	86704	-	F	GC_00000886	1	persistent	2	0	0
KPL1934_CDC4709_98___81	c_000000000001	86988	87476	-	F	GC_00001218	1	persistent	2	0	0
KPL1934_CDC4709_98___82	c_000000000001	87571	88428	+	F	GC_00001190	1	persistent	2	0	0
KPL1934_CDC4709_98___83	c_000000000001	88557	88880	-	F	GC_00000352	1	persistent	2	0	0
KPL1934_CDC4709_98___84	c_000000000001	88933	91428	-	F	GC_00001331	1	persistent	2	0	0
KPL1934_CDC4709_98___85	c_000000000001	91459	91932	-	F	GC_00000379	1	persistent	2	2	2
KPL1934_CDC4709_98___86	c_000000000001	92167	94233	-	F	GC_00001805	1	shell	3	0	0
KPL1934_CDC4709_98___87	c_000000000001	94578	96167	-	F	GC_00001249	1	persistent	1	2	0
KPL1934_CDC4709_98___88	c_000000000001	96410	97447	-	F	GC_00001194	1	persistent	2	0	0
KPL1934_CDC4709_98___89	c_000000000001	97556	99886	-	F	GC_00001320	1	persistent	2	0	0
KPL1934_CDC4709_98___90	c_000000000001	99908	100555	-	F	GC_00001327	1	persistent	2	0	0
KPL1934_CDC4709_98___91	c_000000000001	100705	102000	+	F	GC_00001272	1	persistent	2	0	1
KPL1934_CDC4709_98___92	c_000000000001	102065	103276	-	F	GC_00000864	1	persistent	2	0	1
KPL1934_CDC4709_98___93	c_000000000001	103287	104456	-	F	GC_00001287	1	persistent	2	0	0
KPL1934_CDC4709_98___94	c_000000000001	104614	105531	-	F	GC_00000764	1	persistent	2	0	0
KPL1934_CDC4709_98___95	c_000000000001	105524	106834	-	F	GC_00001231	1	persistent	2	0	0
KPL1934_CDC4709_98___96	c_000000000001	106878	107765	-	F	GC_00000621	1	persistent	2	1	0
KPL1934_CDC4709_98___97	c_000000000001	108080	109444	-	F	GC_00001314	1	persistent	2	1	0
KPL1934_CDC4709_98___98	c_000000000001	109621	110241	-	F	GC_00001094	1	persistent	2	0	0
KPL1934_CDC4709_98___99	c_000000000001	110234	110932	-	F	GC_00000727	1	persistent	2	0	0
KPL1934_CDC4709_98___100	c_000000000001	111094	113538	-	F	GC_00001214	1	persistent	2	0	0
KPL1934_CDC4709_98___101	c_000000000001	113892	115190	-	F	GC_00000979	1	persistent	2	0	0
KPL1934_CDC4709_98___102	c_000000000001	115364	116197	+	F	GC_00000887	1	persistent	2	0	0
KPL1934_CDC4709_98___103	c_000000000001	116326	117510	+	F	GC_00000694	1	persistent	2	0	0
KPL1934_CDC4709_98___104	c_000000000001	117513	118250	+	F	GC_00001122	1	persistent	2	0	0
KPL1934_CDC4709_98___105	c_000000000001	118298	119131	-	F	GC_00001217	1	persistent	2	1	0
KPL1934_CDC4709_98___106	c_000000000001	119282	120325	-	F	GC_00001716	1	shell	2	1	0
KPL1934_CDC4709_98___107	c_000000000001	120463	120837	-	F	GC_00001022	1	persistent	2	1	0
KPL1934_CDC4709_98___108	c_000000000001	120964	121878	-	F	GC_00001187	1	persistent	2	0	0
KPL1934_CDC4709_98___109	c_000000000001	122090	123322	-	F	GC_00001169	1	persistent	2	1	0
KPL1934_CDC4709_98___110	c_000000000001	123357	124055	-	F	GC_00001533	1	shell	1	2	0
KPL1934_CDC4709_98___111	c_000000000001	124052	125518	-	F	GC_00001536	1	shell	0	3	0
