gene	contig	start	stop	strand	ori	family	nb_copy_in_org	partition	persistent_neighbors	shell_neighbors	cloud_neighbors
KPL3043___1	c_000000000001	1	1338	+	F	GC_00000444	1	persistent	2	0	0
KPL3043___2	c_000000000001	1569	2705	+	F	GC_00000336	1	persistent	2	0	0
KPL3043___3	c_000000000001	2921	3157	+	F	GC_00000607	1	persistent	2	0	0
KPL3043___4	c_000000000001	3160	4305	+	F	GC_00001106	1	persistent	2	0	0
KPL3043___5	c_000000000001	4308	6254	+	F	GC_00000126	1	persistent	3	0	0
KPL3043___6	c_000000000001	6349	9012	+	F	GC_00001181	1	persistent	2	0	0
KPL3043___7	c_000000000001	9159	9896	+	F	GC_00000591	1	persistent	2	0	0
KPL3043___8	c_000000000001	9992	11287	-	F	GC_00001127	1	persistent	3	0	0
KPL3043___9	c_000000000001	11549	12886	-	F	GC_00000748	1	persistent	3	0	0
KPL3043___10	c_000000000001	13205	13504	+	F	GC_00000291	1	persistent	2	0	0
KPL3043___11	c_000000000001	13559	14068	+	F	GC_00000389	1	persistent	2	0	0
KPL3043___12	c_000000000001	14098	14334	+	F	GC_00000223	1	persistent	3	0	0
KPL3043___13	c_000000000001	14484	16475	+	F	GC_00000704	1	persistent	3	0	0
KPL3043___14	c_000000000001	16491	16943	+	F	GC_00000477	1	persistent	2	0	0
KPL3043___15	c_000000000001	17124	18518	+	F	GC_00000425	1	persistent	2	1	0
KPL3043___16	c_000000000001	19461	20189	-	F	GC_00001550	1	shell	2	1	0
KPL3043___17	c_000000000001	20186	21082	-	F	GC_00001499	1	shell	0	3	1
KPL3043___18	c_000000000001	21095	21400	-	F	GC_00001556	1	shell	0	2	1
KPL3043___19	c_000000000001	21384	21626	-	F	GC_00001557	1	shell	2	1	1
KPL3043___20	c_000000000001	21960	22088	+	F	GC_00000002	7	persistent	37	10	4
KPL3043___21	c_000000000001	22051	23004	-	F	GC_00000976	1	persistent	3	1	0
KPL3043___22	c_000000000001	23075	23455	+	F	GC_00000274	1	persistent	2	0	0
KPL3043___23	c_000000000001	23452	24156	+	F	GC_00000525	1	persistent	2	0	0
KPL3043___24	c_000000000001	24293	24685	+	F	GC_00000273	1	persistent	2	0	0
KPL3043___25	c_000000000001	24682	25386	+	F	GC_00000589	1	persistent	2	0	0
KPL3043___26	c_000000000001	25512	26618	+	F	GC_00000096	1	persistent	5	0	0
KPL3043___27	c_000000000001	27256	28551	+	F	GC_00000001	10	persistent	76	15	10
KPL3043___28	c_000000000001	28825	29202	-	F	GC_00000554	1	persistent	4	0	0
KPL3043___29	c_000000000001	29221	29664	-	F	GC_00000440	1	persistent	2	0	0
KPL3043___30	c_000000000001	29815	30333	+	F	GC_00000779	1	persistent	2	0	0
KPL3043___31	c_000000000001	30411	31121	+	F	GC_00000433	1	persistent	2	0	0
KPL3043___32	c_000000000001	31129	33000	+	F	GC_00000514	1	persistent	2	0	0
KPL3043___33	c_000000000001	32997	34319	+	F	GC_00000916	1	persistent	2	0	0
KPL3043___34	c_000000000001	34309	35172	+	F	GC_00000519	1	persistent	2	0	0
KPL3043___35	c_000000000001	35303	36115	+	F	GC_00000402	1	persistent	3	0	0
KPL3043___36	c_000000000001	36219	37421	+	F	GC_00000993	1	persistent	3	0	0
KPL3043___37	c_000000000001	37642	38121	+	F	GC_00000852	1	persistent	3	0	1
KPL3043___38	c_000000000001	38221	39567	+	F	GC_00000363	1	persistent	2	0	1
KPL3043___39	c_000000000001	39576	41027	+	F	GC_00000142	1	persistent	3	0	0
KPL3043___40	c_000000000001	41097	41651	-	F	GC_00001344	1	persistent	2	0	0
KPL3043___41	c_000000000001	42032	42532	+	F	GC_00000377	1	persistent	2	0	0
KPL3043___42	c_000000000001	42518	42970	-	F	GC_00000954	1	persistent	2	0	0
KPL3043___43	c_000000000001	43021	43662	+	F	GC_00000812	1	persistent	2	0	0
KPL3043___44	c_000000000001	43649	44518	-	F	GC_00001073	1	persistent	2	0	0
KPL3043___45	c_000000000001	44589	45116	-	F	GC_00000975	1	persistent	2	0	2
KPL3043___46	c_000000000001	45911	47569	+	F	GC_00000912	1	persistent	2	0	2
KPL3043___47	c_000000000001	47569	48417	+	F	GC_00001295	1	persistent	2	0	0
KPL3043___48	c_000000000001	48476	50065	+	F	GC_00000069	1	persistent	4	0	2
KPL3043___49	c_000000000001	50218	50802	+	F	GC_00001337	1	persistent	2	0	1
KPL3043___50	c_000000000001	50836	51027	+	F	GC_00000234	1	persistent	3	0	0
KPL3043___51	c_000000000001	50996	51412	+	F	GC_00000289	1	persistent	2	0	0
KPL3043___52	c_000000000001	51596	51913	-	F	GC_00000280	1	persistent	2	0	0
KPL3043___53	c_000000000001	52025	52237	-	F	GC_00000431	1	persistent	2	0	0
KPL3043___54	c_000000000001	52296	53426	-	F	GC_00001146	1	persistent	2	2	1
KPL3043___55	c_000000000001	53965	54720	-	F	GC_00001755	1	shell	1	1	0
KPL3043___56	c_000000000001	55055	55513	-	F	GC_00001679	1	shell	2	2	0
KPL3043___57	c_000000000001	55510	55611	-	F	GC_00001691	1	shell	1	1	0
KPL3043___58	c_000000000001	56277	58478	+	F	GC_00001168	1	persistent	2	2	1
KPL3043___59	c_000000000001	58459	59022	+	F	GC_00000759	1	persistent	2	0	0
KPL3043___60	c_000000000001	59131	60060	-	F	GC_00000945	1	persistent	2	0	0
KPL3043___61	c_000000000001	60106	60780	-	F	GC_00000371	1	persistent	2	0	0
KPL3043___62	c_000000000001	60777	61511	-	F	GC_00000508	1	persistent	2	0	1
KPL3043___63	c_000000000001	61766	62179	+	F	GC_00000581	1	persistent	2	0	1
KPL3043___64	c_000000000001	62246	62467	-	F	GC_00000544	1	persistent	2	0	0
KPL3043___65	c_000000000001	62707	64371	+	F	GC_00000960	1	persistent	2	0	0
KPL3043___66	c_000000000001	64513	65364	+	F	GC_00001032	1	persistent	2	0	0
KPL3043___67	c_000000000001	65354	65938	+	F	GC_00001080	1	persistent	2	0	0
KPL3043___68	c_000000000001	65940	66563	+	F	GC_00001117	1	persistent	2	0	0
KPL3043___69	c_000000000001	66595	67182	+	F	GC_00001035	1	persistent	2	0	0
KPL3043___70	c_000000000001	67412	68542	-	F	GC_00001206	1	persistent	2	0	0
KPL3043___71	c_000000000001	68635	69996	+	F	GC_00001205	1	persistent	2	0	1
KPL3043___72	c_000000000001	70011	70217	+	F	GC_00000066	2	persistent	3	1	1
KPL3043___73	c_000000000001	70434	71150	+	F	GC_00001237	1	persistent	2	0	2
KPL3043___74	c_000000000001	71171	71935	+	F	GC_00000593	1	persistent	2	0	0
