gene_callers_id	contig	start	stop	direction	partial	call_type	source	version
1	c_000000000001	0	1338	f	0	1	Prodigal	002006
2	c_000000000001	1568	2705	f	0	1	Prodigal	002006
3	c_000000000001	2921	3158	f	0	1	Prodigal	002006
4	c_000000000001	3160	4306	f	0	1	Prodigal	002006
5	c_000000000001	4308	6255	f	0	1	Prodigal	002006
6	c_000000000001	6349	8857	f	0	1	Prodigal	002006
7	c_000000000001	9159	9897	f	0	1	Prodigal	002006
8	c_000000000001	9992	11288	r	0	1	Prodigal	002006
9	c_000000000001	11562	11940	f	0	1	Prodigal	002006
10	c_000000000001	11921	12689	f	0	1	Prodigal	002006
11	c_000000000001	13022	13124	r	0	1	Prodigal	002006
12	c_000000000001	13110	14406	r	0	1	Prodigal	002006
13	c_000000000001	14967	16305	r	0	1	Prodigal	002006
14	c_000000000001	16623	16923	f	0	1	Prodigal	002006
15	c_000000000001	16977	17493	f	0	1	Prodigal	002006
16	c_000000000001	17522	17759	f	0	1	Prodigal	002006
17	c_000000000001	17908	19900	f	0	1	Prodigal	002006
18	c_000000000001	19915	20368	f	0	1	Prodigal	002006
19	c_000000000001	20548	21943	f	0	1	Prodigal	002006
20	c_000000000001	22009	22963	r	0	1	Prodigal	002006
21	c_000000000001	23033	23417	f	0	1	Prodigal	002006
22	c_000000000001	23409	24114	f	0	1	Prodigal	002006
23	c_000000000001	24250	24643	f	0	1	Prodigal	002006
24	c_000000000001	24639	25344	f	0	1	Prodigal	002006
25	c_000000000001	25469	26576	f	0	1	Prodigal	002006
26	c_000000000001	26940	27993	r	0	1	Prodigal	002006
27	c_000000000001	28480	29776	f	0	1	Prodigal	002006
28	c_000000000001	29762	29897	f	0	1	Prodigal	002006
29	c_000000000001	29835	30099	r	0	1	Prodigal	002006
30	c_000000000001	30486	30864	r	0	1	Prodigal	002006
31	c_000000000001	30882	31326	r	0	1	Prodigal	002006
32	c_000000000001	31476	31995	f	0	1	Prodigal	002006
33	c_000000000001	32072	32783	f	0	1	Prodigal	002006
34	c_000000000001	32790	34662	f	0	1	Prodigal	002006
35	c_000000000001	34658	35981	f	0	1	Prodigal	002006
36	c_000000000001	35970	36834	f	0	1	Prodigal	002006
37	c_000000000001	36964	37777	f	0	1	Prodigal	002006
38	c_000000000001	37880	39083	f	0	1	Prodigal	002006
39	c_000000000001	39303	39783	f	0	1	Prodigal	002006
40	c_000000000001	39856	40591	r	0	1	Prodigal	002006
41	c_000000000001	40650	41088	f	0	1	Prodigal	002006
42	c_000000000001	41244	42111	f	0	1	Prodigal	002006
43	c_000000000001	42220	42730	r	0	1	Prodigal	002006
44	c_000000000001	42915	43476	f	0	1	Prodigal	002006
45	c_000000000001	43475	43937	f	0	1	Prodigal	002006
46	c_000000000001	44231	45923	f	0	1	Prodigal	002006
47	c_000000000001	46004	46880	f	0	1	Prodigal	002006
48	c_000000000001	47341	48688	f	0	1	Prodigal	002006
49	c_000000000001	48696	50148	f	0	1	Prodigal	002006
50	c_000000000001	50217	50772	r	0	1	Prodigal	002006
51	c_000000000001	51151	51652	f	0	1	Prodigal	002006
52	c_000000000001	51637	52090	r	0	1	Prodigal	002006
53	c_000000000001	52140	52782	f	0	1	Prodigal	002006
54	c_000000000001	52768	53638	r	0	1	Prodigal	002006
55	c_000000000001	53708	54236	r	0	1	Prodigal	002006
56	c_000000000001	55030	56689	f	0	1	Prodigal	002006
57	c_000000000001	56688	57537	f	0	1	Prodigal	002006
