gene_callers_id	contig	start	stop	direction	partial	call_type	source	version
1	c_000000000001	0	1338	f	0	1	Prodigal	002006
2	c_000000000001	1568	2705	f	0	1	Prodigal	002006
3	c_000000000001	2919	3156	f	0	1	Prodigal	002006
4	c_000000000001	3158	4304	f	0	1	Prodigal	002006
5	c_000000000001	4306	6253	f	0	1	Prodigal	002006
6	c_000000000001	6347	9011	f	0	1	Prodigal	002006
7	c_000000000001	9157	9895	f	0	1	Prodigal	002006
8	c_000000000001	9990	11286	r	0	1	Prodigal	002006
9	c_000000000001	11547	12885	r	0	1	Prodigal	002006
10	c_000000000001	13203	13503	f	0	1	Prodigal	002006
11	c_000000000001	13557	14073	f	0	1	Prodigal	002006
12	c_000000000001	14102	14339	f	0	1	Prodigal	002006
13	c_000000000001	14488	16480	f	0	1	Prodigal	002006
14	c_000000000001	16495	16948	f	0	1	Prodigal	002006
15	c_000000000001	17127	18522	f	0	1	Prodigal	002006
16	c_000000000001	19465	20194	r	0	1	Prodigal	002006
17	c_000000000001	20190	20997	r	0	1	Prodigal	002006
18	c_000000000001	20936	21089	r	0	1	Prodigal	002006
19	c_000000000001	21101	21407	r	0	1	Prodigal	002006
20	c_000000000001	21390	21633	r	0	1	Prodigal	002006
21	c_000000000001	22057	23011	r	0	1	Prodigal	002006
22	c_000000000001	23081	23465	f	0	1	Prodigal	002006
23	c_000000000001	23457	24162	f	0	1	Prodigal	002006
24	c_000000000001	24298	24691	f	0	1	Prodigal	002006
25	c_000000000001	24687	25392	f	0	1	Prodigal	002006
26	c_000000000001	25517	26624	f	0	1	Prodigal	002006
27	c_000000000001	26957	27335	r	0	1	Prodigal	002006
28	c_000000000001	27353	27797	r	0	1	Prodigal	002006
29	c_000000000001	27947	28466	f	0	1	Prodigal	002006
30	c_000000000001	28543	29254	f	0	1	Prodigal	002006
31	c_000000000001	29261	31133	f	0	1	Prodigal	002006
32	c_000000000001	31129	32452	f	0	1	Prodigal	002006
33	c_000000000001	32441	33305	f	0	1	Prodigal	002006
34	c_000000000001	33435	34248	f	0	1	Prodigal	002006
35	c_000000000001	34351	35554	f	0	1	Prodigal	002006
36	c_000000000001	35774	36254	f	0	1	Prodigal	002006
37	c_000000000001	36353	37700	f	0	1	Prodigal	002006
38	c_000000000001	37708	39160	f	0	1	Prodigal	002006
39	c_000000000001	39229	39784	r	0	1	Prodigal	002006
40	c_000000000001	40163	40664	f	0	1	Prodigal	002006
41	c_000000000001	40649	41102	r	0	1	Prodigal	002006
42	c_000000000001	41152	41794	f	0	1	Prodigal	002006
43	c_000000000001	41780	42650	r	0	1	Prodigal	002006
44	c_000000000001	42720	43248	r	0	1	Prodigal	002006
45	c_000000000001	43662	45321	f	0	1	Prodigal	002006
46	c_000000000001	45320	46169	f	0	1	Prodigal	002006
47	c_000000000001	46227	47817	f	0	1	Prodigal	002006
48	c_000000000001	47969	48554	f	0	1	Prodigal	002006
49	c_000000000001	48587	48779	f	0	1	Prodigal	002006
50	c_000000000001	48747	49164	f	0	1	Prodigal	002006
51	c_000000000001	49347	49665	r	0	1	Prodigal	002006
52	c_000000000001	49776	49989	r	0	1	Prodigal	002006
53	c_000000000001	50047	51178	r	0	1	Prodigal	002006
54	c_000000000001	51726	52482	r	0	1	Prodigal	002006
55	c_000000000001	52816	53275	r	0	1	Prodigal	002006
56	c_000000000001	53271	53373	r	0	1	Prodigal	002006
57	c_000000000001	54038	56240	f	0	1	Prodigal	002006
