gene_callers_id	contig	start	stop	direction	partial	call_type	source	version
1	c_000000000001	0	1338	f	0	1	Prodigal	002006
2	c_000000000001	1568	2705	f	0	1	Prodigal	002006
3	c_000000000001	2920	3157	f	0	1	Prodigal	002006
4	c_000000000001	3159	4305	f	0	1	Prodigal	002006
5	c_000000000001	4307	6254	f	0	1	Prodigal	002006
6	c_000000000001	6348	9012	f	0	1	Prodigal	002006
7	c_000000000001	9158	9896	f	0	1	Prodigal	002006
8	c_000000000001	9991	11287	r	0	1	Prodigal	002006
9	c_000000000001	11548	12886	r	0	1	Prodigal	002006
10	c_000000000001	13204	13504	f	0	1	Prodigal	002006
11	c_000000000001	13558	14074	f	0	1	Prodigal	002006
12	c_000000000001	14103	14340	f	0	1	Prodigal	002006
13	c_000000000001	14489	16481	f	0	1	Prodigal	002006
14	c_000000000001	16496	16949	f	0	1	Prodigal	002006
15	c_000000000001	17129	18524	f	0	1	Prodigal	002006
16	c_000000000001	18590	19544	r	0	1	Prodigal	002006
17	c_000000000001	19614	19998	f	0	1	Prodigal	002006
18	c_000000000001	19990	20695	f	0	1	Prodigal	002006
19	c_000000000001	20831	21224	f	0	1	Prodigal	002006
20	c_000000000001	21220	21925	f	0	1	Prodigal	002006
21	c_000000000001	22050	23157	f	0	1	Prodigal	002006
22	c_000000000001	23490	23868	r	0	1	Prodigal	002006
23	c_000000000001	23886	24330	r	0	1	Prodigal	002006
24	c_000000000001	24480	24999	f	0	1	Prodigal	002006
25	c_000000000001	25076	25787	f	0	1	Prodigal	002006
26	c_000000000001	25794	27666	f	0	1	Prodigal	002006
27	c_000000000001	27662	28985	f	0	1	Prodigal	002006
28	c_000000000001	28974	29838	f	0	1	Prodigal	002006
29	c_000000000001	29968	30781	f	0	1	Prodigal	002006
30	c_000000000001	30884	32087	f	0	1	Prodigal	002006
31	c_000000000001	32307	32787	f	0	1	Prodigal	002006
32	c_000000000001	32886	34233	f	0	1	Prodigal	002006
33	c_000000000001	34241	35693	f	0	1	Prodigal	002006
34	c_000000000001	35762	36317	r	0	1	Prodigal	002006
35	c_000000000001	36696	37197	f	0	1	Prodigal	002006
36	c_000000000001	37182	37635	r	0	1	Prodigal	002006
37	c_000000000001	37685	38327	f	0	1	Prodigal	002006
38	c_000000000001	38313	39183	r	0	1	Prodigal	002006
39	c_000000000001	39253	39781	r	0	1	Prodigal	002006
40	c_000000000001	40575	42234	f	0	1	Prodigal	002006
41	c_000000000001	42233	43082	f	0	1	Prodigal	002006
42	c_000000000001	43141	44731	f	0	1	Prodigal	002006
43	c_000000000001	44968	45118	f	0	1	Prodigal	002006
44	c_000000000001	45202	45715	f	0	1	Prodigal	002006
45	c_000000000001	45748	45940	f	0	1	Prodigal	002006
46	c_000000000001	45908	46325	f	0	1	Prodigal	002006
47	c_000000000001	46508	46826	r	0	1	Prodigal	002006
48	c_000000000001	46937	47150	r	0	1	Prodigal	002006
49	c_000000000001	47202	48333	r	0	1	Prodigal	002006
50	c_000000000001	48854	51056	f	0	1	Prodigal	002006
51	c_000000000001	51036	51600	f	0	1	Prodigal	002006
52	c_000000000001	51709	52639	r	0	1	Prodigal	002006
53	c_000000000001	52684	53359	r	0	1	Prodigal	002006
54	c_000000000001	53355	54090	r	0	1	Prodigal	002006
55	c_000000000001	54344	54758	f	0	1	Prodigal	002006
56	c_000000000001	54824	55046	r	0	1	Prodigal	002006
57	c_000000000001	55285	56950	f	0	1	Prodigal	002006
