gene_callers_id	contig	start	stop	direction	partial	call_type	source	version
1	c_000000000001	101	281	f	0	1	Prodigal	002006
2	c_000000000001	379	967	f	0	1	Prodigal	002006
3	c_000000000001	997	1852	r	0	1	Prodigal	002006
4	c_000000000001	2021	2465	f	0	1	Prodigal	002006
5	c_000000000001	2484	2820	f	0	1	Prodigal	002006
6	c_000000000001	2770	4177	f	0	1	Prodigal	002006
7	c_000000000002	220	1783	r	0	1	Prodigal	002006
8	c_000000000002	2099	3209	r	0	1	Prodigal	002006
9	c_000000000002	3289	4471	r	0	1	Prodigal	002006
10	c_000000000002	4564	5149	r	0	1	Prodigal	002006
11	c_000000000002	5152	5995	r	0	1	Prodigal	002006
12	c_000000000002	6032	7325	r	0	1	Prodigal	002006
13	c_000000000002	7328	8573	r	0	1	Prodigal	002006
14	c_000000000002	8676	9873	r	0	1	Prodigal	002006
15	c_000000000002	10084	10801	f	0	1	Prodigal	002006
16	c_000000000002	10878	11385	f	0	1	Prodigal	002006
17	c_000000000002	11432	12038	r	0	1	Prodigal	002006
18	c_000000000002	12151	13609	r	0	1	Prodigal	002006
19	c_000000000002	13920	15012	r	0	1	Prodigal	002006
20	c_000000000007	138	1014	r	0	1	Prodigal	002006
21	c_000000000007	1069	1825	r	0	1	Prodigal	002006
22	c_000000000007	2079	4857	r	0	1	Prodigal	002006
23	c_000000000007	5132	5795	r	0	1	Prodigal	002006
24	c_000000000007	5874	6657	r	0	1	Prodigal	002006
25	c_000000000007	6661	6949	r	0	1	Prodigal	002006
26	c_000000000007	6964	7444	r	0	1	Prodigal	002006
27	c_000000000007	7467	8691	r	0	1	Prodigal	002006
28	c_000000000007	8728	10051	r	0	1	Prodigal	002006
29	c_000000000007	10212	11037	r	0	1	Prodigal	002006
30	c_000000000007	11036	12191	r	0	1	Prodigal	002006
31	c_000000000007	12174	13563	r	0	1	Prodigal	002006
32	c_000000000007	13656	14625	r	0	1	Prodigal	002006
33	c_000000000007	14670	16917	r	0	1	Prodigal	002006
34	c_000000000007	16916	17315	r	0	1	Prodigal	002006
35	c_000000000007	17314	18271	r	0	1	Prodigal	002006
36	c_000000000007	18289	18721	r	0	1	Prodigal	002006
37	c_000000000007	18981	19359	r	0	1	Prodigal	002006
38	c_000000000007	19447	19627	r	0	1	Prodigal	002006
39	c_000000000007	19651	20218	r	0	1	Prodigal	002006
40	c_000000000007	20399	21572	r	0	1	Prodigal	002006
41	c_000000000007	21573	22302	r	0	1	Prodigal	002006
42	c_000000000007	22303	22660	r	0	1	Prodigal	002006
43	c_000000000007	22676	23282	r	0	1	Prodigal	002006
44	c_000000000007	23268	23907	r	0	1	Prodigal	002006
45	c_000000000007	23922	24237	r	0	1	Prodigal	002006
46	c_000000000007	24290	25409	r	0	1	Prodigal	002006
47	c_000000000007	25401	25932	r	0	1	Prodigal	002006
48	c_000000000007	25954	26194	r	0	1	Prodigal	002006
49	c_000000000007	26362	28084	r	0	1	Prodigal	002006
50	c_000000000007	28087	28354	r	0	1	Prodigal	002006
51	c_000000000007	28671	30849	f	0	1	Prodigal	002006
52	c_000000000007	31019	31502	r	0	1	Prodigal	002006
53	c_000000000007	31501	32059	r	0	1	Prodigal	002006
54	c_000000000007	32092	32422	r	0	1	Prodigal	002006
55	c_000000000007	32531	32819	r	0	1	Prodigal	002006
56	c_000000000007	32926	34759	r	0	1	Prodigal	002006
57	c_000000000007	34975	35752	r	0	1	Prodigal	002006
58	c_000000000007	36318	37731	r	0	1	Prodigal	002006
59	c_000000000007	37744	39100	r	0	1	Prodigal	002006
60	c_000000000007	39201	40185	r	0	1	Prodigal	002006
61	c_000000000007	40187	41354	r	0	1	Prodigal	002006
62	c_000000000007	41747	42320	f	0	1	Prodigal	002006
63	c_000000000007	42386	43280	r	0	1	Prodigal	002006
64	c_000000000007	43620	45009	f	0	1	Prodigal	002006
65	c_000000000007	45213	46404	f	0	1	Prodigal	002006
66	c_000000000007	46459	47791	f	0	1	Prodigal	002006
67	c_000000000007	47865	48867	r	0	1	Prodigal	002006
68	c_000000000007	48960	50415	r	0	1	Prodigal	002006
69	c_000000000007	50436	50736	r	0	1	Prodigal	002006
70	c_000000000007	50772	51252	r	0	1	Prodigal	002006
71	c_000000000007	51414	52164	f	0	1	Prodigal	002006
72	c_000000000007	52178	52607	f	0	1	Prodigal	002006
73	c_000000000007	52630	53146	f	0	1	Prodigal	002006
74	c_000000000007	53236	53470	r	0	1	Prodigal	002006
75	c_000000000007	53420	55883	r	0	1	Prodigal	002006
76	c_000000000007	55938	56877	r	0	1	Prodigal	002006
77	c_000000000007	57125	58142	f	0	1	Prodigal	002006
78	c_000000000007	58162	58339	r	0	1	Prodigal	002006
79	c_000000000007	58492	64723	r	0	1	Prodigal	002006
80	c_000000000007	66217	67135	f	0	1	Prodigal	002006
81	c_000000000007	67323	68607	f	0	1	Prodigal	002006
82	c_000000000007	68683	70021	r	0	1	Prodigal	002006
83	c_000000000007	69999	70668	r	0	1	Prodigal	002006
84	c_000000000007	70670	71384	r	0	1	Prodigal	002006
85	c_000000000007	71376	72129	r	0	1	Prodigal	002006
86	c_000000000007	72125	72830	r	0	1	Prodigal	002006
87	c_000000000007	72962	74552	r	0	1	Prodigal	002006
88	c_000000000007	74745	75585	r	0	1	Prodigal	002006
89	c_000000000007	75933	77607	f	0	1	Prodigal	002006
90	c_000000000007	77722	78358	r	0	1	Prodigal	002006
91	c_000000000007	78362	79421	r	0	1	Prodigal	002006
92	c_000000000007	79417	80170	r	0	1	Prodigal	002006
93	c_000000000007	80333	80843	r	0	1	Prodigal	002006
94	c_000000000007	81097	81274	r	0	1	Prodigal	002006
95	c_000000000007	81270	82206	r	0	1	Prodigal	002006
96	c_000000000007	82212	82842	r	0	1	Prodigal	002006
97	c_000000000007	82889	86366	r	0	1	Prodigal	002006
98	c_000000000007	86390	88271	r	0	1	Prodigal	002006
99	c_000000000007	88342	89140	r	0	1	Prodigal	002006
100	c_000000000007	89156	89999	r	0	1	Prodigal	002006
101	c_000000000007	90018	90456	r	0	1	Prodigal	002006
102	c_000000000007	90472	91285	r	0	1	Prodigal	002006
103	c_000000000007	91274	92060	r	0	1	Prodigal	002006
104	c_000000000007	92071	92566	r	0	1	Prodigal	002006
105	c_000000000007	92586	93774	r	0	1	Prodigal	002006
106	c_000000000007	93975	94710	r	0	1	Prodigal	002006
107	c_000000000007	94794	95454	r	0	1	Prodigal	002006
108	c_000000000007	95446	98104	r	0	1	Prodigal	002006
109	c_000000000007	98437	99661	r	0	1	Prodigal	002006
110	c_000000000007	99672	100821	r	0	1	Prodigal	002006
111	c_000000000007	100873	102577	r	0	1	Prodigal	002006
112	c_000000000007	102692	103139	f	0	1	Prodigal	002006
113	c_000000000007	103705	104161	r	0	1	Prodigal	002006
114	c_000000000008	300	978	r	0	1	Prodigal	002006
115	c_000000000008	958	1276	r	0	1	Prodigal	002006
116	c_000000000008	1302	2172	r	0	1	Prodigal	002006
117	c_000000000008	2171	6170	r	0	1	Prodigal	002006
118	c_000000000008	6694	8590	r	0	1	Prodigal	002006
119	c_000000000008	8591	9332	r	0	1	Prodigal	002006
120	c_000000000008	9418	10402	r	0	1	Prodigal	002006
121	c_000000000008	10436	11120	r	0	1	Prodigal	002006
122	c_000000000008	11581	12322	f	0	1	Prodigal	002006
123	c_000000000008	12365	13523	f	0	1	Prodigal	002006
124	c_000000000008	13587	15177	r	0	1	Prodigal	002006
125	c_000000000008	15396	16230	f	0	1	Prodigal	002006
126	c_000000000008	16382	18197	f	0	1	Prodigal	002006
127	c_000000000008	18310	19270	r	0	1	Prodigal	002006
128	c_000000000008	19296	20259	r	0	1	Prodigal	002006
129	c_000000000008	20261	21248	r	0	1	Prodigal	002006
130	c_000000000008	21244	22252	r	0	1	Prodigal	002006
131	c_000000000008	22399	22639	r	0	1	Prodigal	002006
132	c_000000000008	22785	23793	r	0	1	Prodigal	002006
133	c_000000000008	23810	25838	r	0	1	Prodigal	002006
134	c_000000000008	25909	27598	r	0	1	Prodigal	002006
135	c_000000000008	27634	27988	r	0	1	Prodigal	002006
136	c_000000000008	28281	28470	f	0	1	Prodigal	002006
137	c_000000000008	28537	29188	r	0	1	Prodigal	002006
138	c_000000000008	29184	29844	r	0	1	Prodigal	002006
139	c_000000000008	29859	30747	r	0	1	Prodigal	002006
140	c_000000000008	30760	32740	r	0	1	Prodigal	002006
141	c_000000000008	32740	33493	r	0	1	Prodigal	002006
142	c_000000000008	33514	34855	r	0	1	Prodigal	002006
143	c_000000000008	34835	35786	r	0	1	Prodigal	002006
144	c_000000000008	35800	38215	r	0	1	Prodigal	002006
145	c_000000000008	38214	39417	r	0	1	Prodigal	002006
146	c_000000000008	39521	39746	r	0	1	Prodigal	002006
147	c_000000000008	39746	40361	r	0	1	Prodigal	002006
148	c_000000000008	40541	41186	r	0	1	Prodigal	002006
149	c_000000000008	41191	42568	r	0	1	Prodigal	002006
150	c_000000000008	42560	44351	r	0	1	Prodigal	002006
151	c_000000000008	44365	44677	r	0	1	Prodigal	002006
152	c_000000000008	44666	45665	r	0	1	Prodigal	002006
153	c_000000000008	45683	46262	r	0	1	Prodigal	002006
154	c_000000000008	46298	46778	r	0	1	Prodigal	002006
155	c_000000000008	46805	48752	r	0	1	Prodigal	002006
156	c_000000000008	48738	49104	r	0	1	Prodigal	002006
157	c_000000000008	49330	49717	f	0	1	Prodigal	002006
158	c_000000000008	49778	50477	r	0	1	Prodigal	002006
159	c_000000000008	50476	51433	r	0	1	Prodigal	002006
160	c_000000000008	51447	52098	r	0	1	Prodigal	002006
161	c_000000000008	52112	53294	r	0	1	Prodigal	002006
162	c_000000000008	53565	53901	r	0	1	Prodigal	002006
163	c_000000000008	54008	55022	r	0	1	Prodigal	002006
164	c_000000000008	55057	55666	r	0	1	Prodigal	002006
165	c_000000000008	55772	56213	r	0	1	Prodigal	002006
166	c_000000000008	56227	58165	r	0	1	Prodigal	002006
167	c_000000000008	58165	60772	r	0	1	Prodigal	002006
168	c_000000000008	60806	61625	r	0	1	Prodigal	002006
169	c_000000000008	61969	63307	r	0	1	Prodigal	002006
170	c_000000000008	63352	64381	r	0	1	Prodigal	002006
171	c_000000000008	65009	65216	f	0	1	Prodigal	002006
172	c_000000000008	65298	65760	r	0	1	Prodigal	002006
173	c_000000000008	65804	66515	r	0	1	Prodigal	002006
174	c_000000000008	66530	68903	r	0	1	Prodigal	002006
175	c_000000000008	68917	69649	r	0	1	Prodigal	002006
176	c_000000000008	69753	69984	r	0	1	Prodigal	002006
177	c_000000000008	70050	70701	r	0	1	Prodigal	002006
178	c_000000000008	70846	71374	f	0	1	Prodigal	002006
179	c_000000000008	71485	72043	f	0	1	Prodigal	002006
180	c_000000000009	365	857	f	0	1	Prodigal	002006
181	c_000000000009	891	1362	f	0	1	Prodigal	002006
182	c_000000000009	1497	3522	f	0	1	Prodigal	002006
183	c_000000000009	3699	5325	f	0	1	Prodigal	002006
184	c_000000000009	5638	6529	f	0	1	Prodigal	002006
185	c_000000000009	6703	7675	f	0	1	Prodigal	002006
186	c_000000000009	7818	9510	r	0	1	Prodigal	002006
187	c_000000000009	9834	10170	f	0	1	Prodigal	002006
188	c_000000000009	10203	10344	f	0	1	Prodigal	002006
189	c_000000000009	10376	11093	f	0	1	Prodigal	002006
190	c_000000000009	11095	12553	f	0	1	Prodigal	002006
191	c_000000000009	12576	13758	f	0	1	Prodigal	002006
192	c_000000000009	13853	14627	f	0	1	Prodigal	002006
193	c_000000000009	14623	15184	f	0	1	Prodigal	002006
194	c_000000000009	15273	15861	r	0	1	Prodigal	002006
195	c_000000000009	15867	16548	r	0	1	Prodigal	002006
196	c_000000000009	16856	17459	r	0	1	Prodigal	002006
197	c_000000000009	17588	18290	f	0	1	Prodigal	002006
198	c_000000000009	18299	22337	f	0	1	Prodigal	002006
199	c_000000000009	22465	22753	r	0	1	Prodigal	002006
200	c_000000000009	22891	23212	f	0	1	Prodigal	002006
201	c_000000000009	23402	23666	f	0	1	Prodigal	002006
202	c_000000000009	23764	24790	f	0	1	Prodigal	002006
203	c_000000000009	24859	25363	f	0	1	Prodigal	002006
204	c_000000000009	25649	25781	f	0	1	Prodigal	002006
205	c_000000000009	25824	26574	f	0	1	Prodigal	002006
206	c_000000000009	26756	29018	f	0	1	Prodigal	002006
207	c_000000000009	29023	29881	f	0	1	Prodigal	002006
208	c_000000000009	29925	30846	r	0	1	Prodigal	002006
209	c_000000000009	31003	32305	f	0	1	Prodigal	002006
210	c_000000000009	32301	33906	f	0	1	Prodigal	002006
211	c_000000000009	34374	34719	f	0	1	Prodigal	002006
212	c_000000000009	34711	35674	f	0	1	Prodigal	002006
213	c_000000000009	35666	36443	f	0	1	Prodigal	002006
214	c_000000000009	36439	37219	f	0	1	Prodigal	002006
215	c_000000000009	37441	39244	f	0	1	Prodigal	002006
216	c_000000000009	39477	40536	f	0	1	Prodigal	002006
217	c_000000000009	40532	41423	f	0	1	Prodigal	002006
218	c_000000000009	41437	42304	f	0	1	Prodigal	002006
219	c_000000000009	42403	43729	f	0	1	Prodigal	002006
220	c_000000000009	44251	44590	r	0	1	Prodigal	002006
221	c_000000000009	44697	47322	r	0	1	Prodigal	002006
222	c_000000000009	47714	51155	f	0	1	Prodigal	002006
223	c_000000000009	52336	53710	f	0	1	Prodigal	002006
224	c_000000000009	53793	54768	f	0	1	Prodigal	002006
225	c_000000000009	54876	55350	f	0	1	Prodigal	002006
226	c_000000000009	55632	56961	f	0	1	Prodigal	002006
