gene_callers_id	contig	start	stop	direction	partial	call_type	source	version
1	c_000000000001	25	4216	f	0	1	Prodigal	002006
2	c_000000000001	4439	4877	f	0	1	Prodigal	002006
3	c_000000000001	4876	5158	f	0	1	Prodigal	002006
4	c_000000000001	5175	5655	f	0	1	Prodigal	002006
5	c_000000000001	5677	6496	f	0	1	Prodigal	002006
6	c_000000000001	6485	7499	f	0	1	Prodigal	002006
7	c_000000000001	7767	9225	f	0	1	Prodigal	002006
8	c_000000000001	9338	9944	f	0	1	Prodigal	002006
9	c_000000000001	9991	10498	r	0	1	Prodigal	002006
10	c_000000000001	10575	11292	r	0	1	Prodigal	002006
11	c_000000000001	11503	12700	f	0	1	Prodigal	002006
12	c_000000000001	12803	14048	f	0	1	Prodigal	002006
13	c_000000000001	14051	15344	f	0	1	Prodigal	002006
14	c_000000000001	15381	16224	f	0	1	Prodigal	002006
15	c_000000000001	16227	16812	f	0	1	Prodigal	002006
16	c_000000000001	16905	18087	f	0	1	Prodigal	002006
17	c_000000000001	18167	19277	f	0	1	Prodigal	002006
18	c_000000000001	19593	21156	f	0	1	Prodigal	002006
19	c_000000000001	21222	21771	r	0	1	Prodigal	002006
20	c_000000000001	21882	22410	r	0	1	Prodigal	002006
21	c_000000000001	22555	23206	f	0	1	Prodigal	002006
22	c_000000000001	23272	23503	f	0	1	Prodigal	002006
23	c_000000000001	23607	24339	f	0	1	Prodigal	002006
24	c_000000000001	24353	26723	f	0	1	Prodigal	002006
25	c_000000000001	26741	27452	f	0	1	Prodigal	002006
26	c_000000000001	27492	27954	f	0	1	Prodigal	002006
27	c_000000000001	28036	28243	r	0	1	Prodigal	002006
28	c_000000000001	28871	29900	f	0	1	Prodigal	002006
29	c_000000000001	29945	31283	f	0	1	Prodigal	002006
30	c_000000000001	31632	32451	f	0	1	Prodigal	002006
31	c_000000000001	32485	35092	f	0	1	Prodigal	002006
32	c_000000000001	35092	37030	f	0	1	Prodigal	002006
33	c_000000000001	37044	37485	f	0	1	Prodigal	002006
34	c_000000000001	37591	38200	f	0	1	Prodigal	002006
35	c_000000000001	38235	39249	f	0	1	Prodigal	002006
36	c_000000000001	39356	39692	f	0	1	Prodigal	002006
37	c_000000000001	39963	41145	f	0	1	Prodigal	002006
38	c_000000000001	41159	41810	f	0	1	Prodigal	002006
39	c_000000000001	41824	42838	f	0	1	Prodigal	002006
40	c_000000000001	42779	43478	f	0	1	Prodigal	002006
41	c_000000000001	43536	43923	r	0	1	Prodigal	002006
42	c_000000000001	44188	44515	f	0	1	Prodigal	002006
43	c_000000000001	44501	46448	f	0	1	Prodigal	002006
44	c_000000000001	46476	46956	f	0	1	Prodigal	002006
45	c_000000000001	46992	47571	f	0	1	Prodigal	002006
46	c_000000000001	47589	48588	f	0	1	Prodigal	002006
47	c_000000000001	48577	48889	f	0	1	Prodigal	002006
48	c_000000000001	48903	50694	f	0	1	Prodigal	002006
49	c_000000000001	50686	52063	f	0	1	Prodigal	002006
50	c_000000000001	52068	52713	f	0	1	Prodigal	002006
51	c_000000000001	52893	53508	f	0	1	Prodigal	002006
52	c_000000000001	53508	53733	f	0	1	Prodigal	002006
53	c_000000000001	53837	55040	f	0	1	Prodigal	002006
54	c_000000000001	55039	57454	f	0	1	Prodigal	002006
55	c_000000000001	57468	58419	f	0	1	Prodigal	002006
56	c_000000000001	58399	59740	f	0	1	Prodigal	002006
57	c_000000000001	59761	60514	f	0	1	Prodigal	002006
58	c_000000000001	60514	62494	f	0	1	Prodigal	002006
59	c_000000000001	62507	63395	f	0	1	Prodigal	002006
60	c_000000000001	63410	64070	f	0	1	Prodigal	002006
61	c_000000000001	64066	64711	f	0	1	Prodigal	002006
62	c_000000000001	64778	64967	r	0	1	Prodigal	002006
63	c_000000000001	65260	65614	f	0	1	Prodigal	002006
64	c_000000000001	65650	67339	f	0	1	Prodigal	002006
65	c_000000000001	67410	69438	f	0	1	Prodigal	002006
66	c_000000000001	69455	70463	f	0	1	Prodigal	002006
67	c_000000000001	70606	70846	f	0	1	Prodigal	002006
68	c_000000000001	71008	72016	f	0	1	Prodigal	002006
69	c_000000000001	72012	72999	f	0	1	Prodigal	002006
70	c_000000000001	73001	73964	f	0	1	Prodigal	002006
71	c_000000000001	73990	74950	f	0	1	Prodigal	002006
72	c_000000000001	75063	76878	r	0	1	Prodigal	002006
73	c_000000000001	77030	77864	r	0	1	Prodigal	002006
74	c_000000000001	78092	79682	f	0	1	Prodigal	002006
75	c_000000000001	79910	80645	f	0	1	Prodigal	002006
76	c_000000000001	80819	82265	f	0	1	Prodigal	002006
77	c_000000000001	82324	84409	f	0	1	Prodigal	002006
78	c_000000000001	84423	84855	f	0	1	Prodigal	002006
79	c_000000000001	84854	86009	f	0	1	Prodigal	002006
80	c_000000000001	86076	87234	r	0	1	Prodigal	002006
81	c_000000000001	87277	88018	r	0	1	Prodigal	002006
82	c_000000000001	88480	89164	f	0	1	Prodigal	002006
83	c_000000000001	89198	90182	f	0	1	Prodigal	002006
84	c_000000000001	90268	91009	f	0	1	Prodigal	002006
85	c_000000000001	91010	92906	f	0	1	Prodigal	002006
86	c_000000000001	92931	93057	f	0	1	Prodigal	002006
87	c_000000000001	93180	93468	f	0	1	Prodigal	002006
88	c_000000000001	93499	93958	f	0	1	Prodigal	002006
89	c_000000000001	94118	96983	f	0	1	Prodigal	002006
90	c_000000000001	96975	98661	f	0	1	Prodigal	002006
91	c_000000000001	98674	99292	f	0	1	Prodigal	002006
92	c_000000000001	99295	100372	f	0	1	Prodigal	002006
93	c_000000000001	100382	100820	f	0	1	Prodigal	002006
94	c_000000000001	101114	101756	f	0	1	Prodigal	002006
95	c_000000000001	101745	102690	f	0	1	Prodigal	002006
96	c_000000000001	102695	103604	f	0	1	Prodigal	002006
97	c_000000000001	104537	105485	f	0	1	Prodigal	002006
