gene_callers_id	contig	start	stop	direction	partial	call_type	source	version
1	c_000000000001	0	1338	f	0	1	Prodigal	002006
2	c_000000000001	1568	2705	f	0	1	Prodigal	002006
3	c_000000000001	2921	3158	f	0	1	Prodigal	002006
4	c_000000000001	3160	4306	f	0	1	Prodigal	002006
5	c_000000000001	4308	6255	f	0	1	Prodigal	002006
6	c_000000000001	6349	9013	f	0	1	Prodigal	002006
7	c_000000000001	9159	9897	f	0	1	Prodigal	002006
8	c_000000000001	9991	11287	r	0	1	Prodigal	002006
9	c_000000000001	11547	12885	r	0	1	Prodigal	002006
10	c_000000000001	13205	13505	f	0	1	Prodigal	002006
11	c_000000000001	13559	14075	f	0	1	Prodigal	002006
12	c_000000000001	14104	14341	f	0	1	Prodigal	002006
13	c_000000000001	14490	16482	f	0	1	Prodigal	002006
14	c_000000000001	16497	16950	f	0	1	Prodigal	002006
15	c_000000000001	17130	18525	f	0	1	Prodigal	002006
16	c_000000000001	18591	19545	r	0	1	Prodigal	002006
17	c_000000000001	19615	19999	f	0	1	Prodigal	002006
18	c_000000000001	19991	20696	f	0	1	Prodigal	002006
19	c_000000000001	20832	21225	f	0	1	Prodigal	002006
20	c_000000000001	21221	21926	f	0	1	Prodigal	002006
21	c_000000000001	22051	23158	f	0	1	Prodigal	002006
22	c_000000000001	23490	23868	r	0	1	Prodigal	002006
23	c_000000000001	23886	24330	r	0	1	Prodigal	002006
24	c_000000000001	24480	24999	f	0	1	Prodigal	002006
25	c_000000000001	25076	25787	f	0	1	Prodigal	002006
26	c_000000000001	25794	27666	f	0	1	Prodigal	002006
27	c_000000000001	27662	28985	f	0	1	Prodigal	002006
28	c_000000000001	28974	29838	f	0	1	Prodigal	002006
29	c_000000000001	29968	30781	f	0	1	Prodigal	002006
30	c_000000000001	30884	32087	f	0	1	Prodigal	002006
31	c_000000000001	32307	32787	f	0	1	Prodigal	002006
32	c_000000000001	32886	34233	f	0	1	Prodigal	002006
33	c_000000000001	34241	35693	f	0	1	Prodigal	002006
34	c_000000000001	35766	36321	r	0	1	Prodigal	002006
35	c_000000000001	36701	37202	f	0	1	Prodigal	002006
36	c_000000000001	37187	37640	r	0	1	Prodigal	002006
37	c_000000000001	37690	38332	f	0	1	Prodigal	002006
38	c_000000000001	38318	39188	r	0	1	Prodigal	002006
39	c_000000000001	39258	39786	r	0	1	Prodigal	002006
40	c_000000000001	40577	42236	f	0	1	Prodigal	002006
41	c_000000000001	42235	43084	f	0	1	Prodigal	002006
42	c_000000000001	43133	44723	f	0	1	Prodigal	002006
43	c_000000000001	44875	45460	f	0	1	Prodigal	002006
44	c_000000000001	45493	45685	f	0	1	Prodigal	002006
45	c_000000000001	45653	46070	f	0	1	Prodigal	002006
46	c_000000000001	46253	46571	r	0	1	Prodigal	002006
47	c_000000000001	46682	46895	r	0	1	Prodigal	002006
48	c_000000000001	46953	48084	r	0	1	Prodigal	002006
49	c_000000000001	48605	50807	f	0	1	Prodigal	002006
50	c_000000000001	50793	51351	f	0	1	Prodigal	002006
51	c_000000000001	51462	52392	r	0	1	Prodigal	002006
52	c_000000000001	52437	53112	r	0	1	Prodigal	002006
53	c_000000000001	53108	53843	r	0	1	Prodigal	002006
54	c_000000000001	54097	54511	f	0	1	Prodigal	002006
55	c_000000000001	54577	54799	r	0	1	Prodigal	002006
56	c_000000000001	55038	56703	f	0	1	Prodigal	002006
57	c_000000000001	56845	57697	f	0	1	Prodigal	002006
