gene_callers_id	contig	start	stop	direction	partial	call_type	source	version
1	c_000000000001	0	1338	f	0	1	Prodigal	002006
2	c_000000000001	1568	2705	f	0	1	Prodigal	002006
3	c_000000000001	2921	3158	f	0	1	Prodigal	002006
4	c_000000000001	3160	4306	f	0	1	Prodigal	002006
5	c_000000000001	4308	5259	f	0	1	Prodigal	002006
6	c_000000000001	5432	6254	f	0	1	Prodigal	002006
7	c_000000000001	6348	9012	f	0	1	Prodigal	002006
8	c_000000000001	9158	9896	f	0	1	Prodigal	002006
9	c_000000000001	9991	11287	r	0	1	Prodigal	002006
10	c_000000000001	11548	12886	r	0	1	Prodigal	002006
11	c_000000000001	13206	13506	f	0	1	Prodigal	002006
12	c_000000000001	13560	14076	f	0	1	Prodigal	002006
13	c_000000000001	14105	14342	f	0	1	Prodigal	002006
14	c_000000000001	14650	15937	r	0	1	Prodigal	002006
15	c_000000000001	16195	18187	f	0	1	Prodigal	002006
16	c_000000000001	18202	18655	f	0	1	Prodigal	002006
17	c_000000000001	18835	20230	f	0	1	Prodigal	002006
18	c_000000000001	21173	21902	r	0	1	Prodigal	002006
19	c_000000000001	22071	22353	r	0	1	Prodigal	002006
20	c_000000000001	22385	22793	r	0	1	Prodigal	002006
21	c_000000000001	22805	23111	r	0	1	Prodigal	002006
22	c_000000000001	23094	23337	r	0	1	Prodigal	002006
23	c_000000000001	23670	23799	f	0	1	Prodigal	002006
24	c_000000000001	23761	24715	r	0	1	Prodigal	002006
25	c_000000000001	24785	25166	f	0	1	Prodigal	002006
26	c_000000000001	25162	25867	f	0	1	Prodigal	002006
27	c_000000000001	26003	26396	f	0	1	Prodigal	002006
28	c_000000000001	26392	27097	f	0	1	Prodigal	002006
29	c_000000000001	27222	28329	f	0	1	Prodigal	002006
30	c_000000000001	28662	29040	r	0	1	Prodigal	002006
31	c_000000000001	29058	29502	r	0	1	Prodigal	002006
32	c_000000000001	29652	30171	f	0	1	Prodigal	002006
33	c_000000000001	30248	30959	f	0	1	Prodigal	002006
34	c_000000000001	30966	32838	f	0	1	Prodigal	002006
35	c_000000000001	32834	34157	f	0	1	Prodigal	002006
36	c_000000000001	34146	35010	f	0	1	Prodigal	002006
37	c_000000000001	35140	35953	f	0	1	Prodigal	002006
38	c_000000000001	36056	37259	f	0	1	Prodigal	002006
39	c_000000000001	37479	37959	f	0	1	Prodigal	002006
40	c_000000000001	38058	39405	f	0	1	Prodigal	002006
41	c_000000000001	39413	40865	f	0	1	Prodigal	002006
42	c_000000000001	40938	41493	r	0	1	Prodigal	002006
43	c_000000000001	41873	42374	f	0	1	Prodigal	002006
44	c_000000000001	42359	42812	r	0	1	Prodigal	002006
45	c_000000000001	42862	43504	f	0	1	Prodigal	002006
46	c_000000000001	43490	44360	r	0	1	Prodigal	002006
47	c_000000000001	44430	44958	r	0	1	Prodigal	002006
48	c_000000000001	45181	45460	f	0	1	Prodigal	002006
49	c_000000000001	45750	47409	f	0	1	Prodigal	002006
50	c_000000000001	47408	48257	f	0	1	Prodigal	002006
51	c_000000000001	48315	49905	f	0	1	Prodigal	002006
52	c_000000000001	50057	50642	f	0	1	Prodigal	002006
53	c_000000000001	50675	50867	f	0	1	Prodigal	002006
54	c_000000000001	50835	51252	f	0	1	Prodigal	002006
55	c_000000000001	51435	51753	r	0	1	Prodigal	002006
56	c_000000000001	51864	52077	r	0	1	Prodigal	002006
57	c_000000000001	52129	53260	r	0	1	Prodigal	002006
