gene_callers_id	contig	start	stop	direction	partial	call_type	source	version
1	c_000000000001	414	504	r	0	1	Prodigal	002006
2	c_000000000001	503	770	r	0	1	Prodigal	002006
3	c_000000000001	733	1033	r	0	1	Prodigal	002006
4	c_000000000001	1085	1991	r	0	1	Prodigal	002006
5	c_000000000001	2133	2340	r	0	1	Prodigal	002006
6	c_000000000001	2715	4056	f	0	1	Prodigal	002006
7	c_000000000001	4182	5001	f	0	1	Prodigal	002006
8	c_000000000001	5050	5227	r	0	1	Prodigal	002006
9	c_000000000001	5298	5985	r	0	1	Prodigal	002006
10	c_000000000001	6128	6605	r	0	1	Prodigal	002006
11	c_000000000001	6662	7289	r	0	1	Prodigal	002006
12	c_000000000001	7432	8524	r	0	1	Prodigal	002006
13	c_000000000001	8659	8950	r	0	1	Prodigal	002006
14	c_000000000001	8965	9385	r	0	1	Prodigal	002006
15	c_000000000001	9384	9645	r	0	1	Prodigal	002006
16	c_000000000001	9767	12425	r	0	1	Prodigal	002006
17	c_000000000001	12707	13874	r	0	1	Prodigal	002006
18	c_000000000001	14086	14770	f	0	1	Prodigal	002006
19	c_000000000001	14820	16419	r	0	1	Prodigal	002006
20	c_000000000001	16601	17147	r	0	1	Prodigal	002006
21	c_000000000001	17292	18687	r	0	1	Prodigal	002006
22	c_000000000001	18706	19180	r	0	1	Prodigal	002006
23	c_000000000001	19166	20405	r	0	1	Prodigal	002006
24	c_000000000001	20401	21694	r	0	1	Prodigal	002006
25	c_000000000001	21706	22480	r	0	1	Prodigal	002006
26	c_000000000001	22687	23056	r	0	1	Prodigal	002006
27	c_000000000001	23073	24135	r	0	1	Prodigal	002006
28	c_000000000001	24144	24375	r	0	1	Prodigal	002006
29	c_000000000001	24447	25185	r	0	1	Prodigal	002006
30	c_000000000001	25245	26454	r	0	1	Prodigal	002006
31	c_000000000001	27463	27802	f	0	1	Prodigal	002006
32	c_000000000001	28189	28921	r	0	1	Prodigal	002006
33	c_000000000001	28913	30047	r	0	1	Prodigal	002006
34	c_000000000001	30066	30909	r	0	1	Prodigal	002006
35	c_000000000001	30921	32403	r	0	1	Prodigal	002006
36	c_000000000001	32399	33503	r	0	1	Prodigal	002006
37	c_000000000001	33502	34237	r	0	1	Prodigal	002006
38	c_000000000001	34329	35250	r	0	1	Prodigal	002006
39	c_000000000001	35384	36350	f	0	1	Prodigal	002006
40	c_000000000001	36333	37344	f	0	1	Prodigal	002006
41	c_000000000001	37375	38482	f	0	1	Prodigal	002006
42	c_000000000001	38439	39492	f	0	1	Prodigal	002006
43	c_000000000001	39601	40090	r	0	1	Prodigal	002006
44	c_000000000001	40285	40615	r	0	1	Prodigal	002006
45	c_000000000001	40607	41300	r	0	1	Prodigal	002006
46	c_000000000001	41309	42632	r	0	1	Prodigal	002006
47	c_000000000001	42944	44138	f	0	1	Prodigal	002006
48	c_000000000001	44216	44891	r	0	1	Prodigal	002006
49	c_000000000001	44920	45829	r	0	1	Prodigal	002006
50	c_000000000001	46206	54375	r	0	1	Prodigal	002006
51	c_000000000001	54463	55465	r	0	1	Prodigal	002006
52	c_000000000001	55558	57013	r	0	1	Prodigal	002006
53	c_000000000001	57034	57334	r	0	1	Prodigal	002006
54	c_000000000001	57370	57850	r	0	1	Prodigal	002006
55	c_000000000001	58012	58762	f	0	1	Prodigal	002006
56	c_000000000001	58776	59205	f	0	1	Prodigal	002006
57	c_000000000001	59228	59744	f	0	1	Prodigal	002006
58	c_000000000001	59834	63086	r	0	1	Prodigal	002006
59	c_000000000001	63399	64218	f	0	1	Prodigal	002006
60	c_000000000001	64346	64874	f	0	1	Prodigal	002006
