gene_callers_id	contig	start	stop	direction	partial	call_type	source	version
1	c_000000000001	29	1508	f	0	1	Prodigal	002006
2	c_000000000001	1513	1960	f	0	1	Prodigal	002006
3	c_000000000001	1959	2712	f	0	1	Prodigal	002006
4	c_000000000001	2802	3162	f	0	1	Prodigal	002006
5	c_000000000001	3901	4780	f	0	1	Prodigal	002006
6	c_000000000001	4782	5541	f	0	1	Prodigal	002006
7	c_000000000001	5506	5920	f	0	1	Prodigal	002006
8	c_000000000001	5944	6178	f	0	1	Prodigal	002006
9	c_000000000001	6335	7112	f	0	1	Prodigal	002006
10	c_000000000001	7329	9162	f	0	1	Prodigal	002006
11	c_000000000001	9269	9557	f	0	1	Prodigal	002006
12	c_000000000001	9666	9996	f	0	1	Prodigal	002006
13	c_000000000001	10029	10587	f	0	1	Prodigal	002006
14	c_000000000001	10586	11069	f	0	1	Prodigal	002006
15	c_000000000001	11239	13417	r	0	1	Prodigal	002006
16	c_000000000001	13734	14001	f	0	1	Prodigal	002006
17	c_000000000001	14004	15726	f	0	1	Prodigal	002006
18	c_000000000001	15893	16133	f	0	1	Prodigal	002006
19	c_000000000001	16155	16686	f	0	1	Prodigal	002006
20	c_000000000001	16678	17797	f	0	1	Prodigal	002006
21	c_000000000001	17850	18165	f	0	1	Prodigal	002006
22	c_000000000001	18180	18819	f	0	1	Prodigal	002006
23	c_000000000001	18805	19411	f	0	1	Prodigal	002006
24	c_000000000001	19423	19780	f	0	1	Prodigal	002006
25	c_000000000001	19781	20510	f	0	1	Prodigal	002006
26	c_000000000001	20511	21684	f	0	1	Prodigal	002006
27	c_000000000001	21867	22434	f	0	1	Prodigal	002006
28	c_000000000001	22458	22638	f	0	1	Prodigal	002006
29	c_000000000001	22726	23104	f	0	1	Prodigal	002006
30	c_000000000001	23364	23796	f	0	1	Prodigal	002006
31	c_000000000001	23814	24771	f	0	1	Prodigal	002006
32	c_000000000001	24770	25169	f	0	1	Prodigal	002006
33	c_000000000001	25168	27415	f	0	1	Prodigal	002006
34	c_000000000001	27460	28429	f	0	1	Prodigal	002006
35	c_000000000001	28522	29911	f	0	1	Prodigal	002006
36	c_000000000001	29894	31049	f	0	1	Prodigal	002006
37	c_000000000001	31048	31873	f	0	1	Prodigal	002006
38	c_000000000001	32034	33357	f	0	1	Prodigal	002006
39	c_000000000001	33394	34618	f	0	1	Prodigal	002006
40	c_000000000001	34641	35121	f	0	1	Prodigal	002006
41	c_000000000001	35136	35424	f	0	1	Prodigal	002006
42	c_000000000001	35428	36211	f	0	1	Prodigal	002006
43	c_000000000001	36290	36953	f	0	1	Prodigal	002006
44	c_000000000001	37228	40009	f	0	1	Prodigal	002006
45	c_000000000001	40264	41020	f	0	1	Prodigal	002006
46	c_000000000001	41075	41951	f	0	1	Prodigal	002006
47	c_000000000001	42162	43692	f	0	1	Prodigal	002006
48	c_000000000001	43774	44593	r	0	1	Prodigal	002006
49	c_000000000001	44783	45125	f	0	1	Prodigal	002006
50	c_000000000001	45192	47415	f	0	1	Prodigal	002006
51	c_000000000001	47427	50742	f	0	1	Prodigal	002006
52	c_000000000001	50806	51772	f	0	1	Prodigal	002006
53	c_000000000001	51820	52330	f	0	1	Prodigal	002006
54	c_000000000001	52452	53247	f	0	1	Prodigal	002006
55	c_000000000001	53367	54222	f	0	1	Prodigal	002006
56	c_000000000001	54347	54809	f	0	1	Prodigal	002006
57	c_000000000001	54835	55735	f	0	1	Prodigal	002006
58	c_000000000001	55806	56976	f	0	1	Prodigal	002006
59	c_000000000001	57220	57625	f	0	1	Prodigal	002006
60	c_000000000001	57636	58407	f	0	1	Prodigal	002006
61	c_000000000001	58423	58975	f	0	1	Prodigal	002006
62	c_000000000001	58993	59713	f	0	1	Prodigal	002006
63	c_000000000001	60073	60700	f	0	1	Prodigal	002006
64	c_000000000001	60840	61080	f	0	1	Prodigal	002006
65	c_000000000001	61139	61859	f	0	1	Prodigal	002006
66	c_000000000001	61855	63310	f	0	1	Prodigal	002006
67	c_000000000001	63337	64006	f	0	1	Prodigal	002006
68	c_000000000001	64016	64685	f	0	1	Prodigal	002006
69	c_000000000001	64773	66021	f	0	1	Prodigal	002006
