gene_callers_id	contig	start	stop	direction	partial	call_type	source	version
1	c_000000000001	0	1338	f	0	1	Prodigal	002006
2	c_000000000001	1568	2705	f	0	1	Prodigal	002006
3	c_000000000001	2920	3157	f	0	1	Prodigal	002006
4	c_000000000001	3159	4305	f	0	1	Prodigal	002006
5	c_000000000001	4307	6254	f	0	1	Prodigal	002006
6	c_000000000001	6348	9012	f	0	1	Prodigal	002006
7	c_000000000001	9158	9896	f	0	1	Prodigal	002006
8	c_000000000001	9990	11286	r	0	1	Prodigal	002006
9	c_000000000001	11546	12884	r	0	1	Prodigal	002006
10	c_000000000001	13201	13501	f	0	1	Prodigal	002006
11	c_000000000001	13555	14071	f	0	1	Prodigal	002006
12	c_000000000001	14100	14337	f	0	1	Prodigal	002006
13	c_000000000001	14486	16478	f	0	1	Prodigal	002006
14	c_000000000001	16493	16946	f	0	1	Prodigal	002006
15	c_000000000001	17126	18521	f	0	1	Prodigal	002006
16	c_000000000001	18587	19541	r	0	1	Prodigal	002006
17	c_000000000001	19611	19995	f	0	1	Prodigal	002006
18	c_000000000001	19987	20692	f	0	1	Prodigal	002006
19	c_000000000001	20828	21221	f	0	1	Prodigal	002006
20	c_000000000001	21217	21922	f	0	1	Prodigal	002006
21	c_000000000001	22047	23154	f	0	1	Prodigal	002006
22	c_000000000001	23486	23864	r	0	1	Prodigal	002006
23	c_000000000001	23882	24326	r	0	1	Prodigal	002006
24	c_000000000001	24476	24995	f	0	1	Prodigal	002006
25	c_000000000001	25072	25783	f	0	1	Prodigal	002006
26	c_000000000001	25790	27662	f	0	1	Prodigal	002006
27	c_000000000001	27658	28981	f	0	1	Prodigal	002006
28	c_000000000001	28970	29834	f	0	1	Prodigal	002006
29	c_000000000001	29964	30777	f	0	1	Prodigal	002006
30	c_000000000001	30880	32083	f	0	1	Prodigal	002006
31	c_000000000001	32304	32784	f	0	1	Prodigal	002006
32	c_000000000001	32883	34230	f	0	1	Prodigal	002006
33	c_000000000001	34238	35690	f	0	1	Prodigal	002006
34	c_000000000001	35759	36314	r	0	1	Prodigal	002006
35	c_000000000001	36693	37194	f	0	1	Prodigal	002006
36	c_000000000001	37179	37632	r	0	1	Prodigal	002006
37	c_000000000001	37682	38324	f	0	1	Prodigal	002006
38	c_000000000001	38310	39180	r	0	1	Prodigal	002006
39	c_000000000001	39250	39778	r	0	1	Prodigal	002006
40	c_000000000001	40568	42227	f	0	1	Prodigal	002006
41	c_000000000001	42226	43075	f	0	1	Prodigal	002006
42	c_000000000001	43133	44723	f	0	1	Prodigal	002006
43	c_000000000001	44875	45460	f	0	1	Prodigal	002006
44	c_000000000001	45493	45685	f	0	1	Prodigal	002006
45	c_000000000001	45653	46070	f	0	1	Prodigal	002006
46	c_000000000001	46253	46571	r	0	1	Prodigal	002006
47	c_000000000001	46682	46895	r	0	1	Prodigal	002006
48	c_000000000001	46908	48081	r	0	1	Prodigal	002006
49	c_000000000001	48601	50803	f	0	1	Prodigal	002006
50	c_000000000001	50783	51347	f	0	1	Prodigal	002006
51	c_000000000001	51456	52386	r	0	1	Prodigal	002006
52	c_000000000001	52431	53106	r	0	1	Prodigal	002006
53	c_000000000001	53102	53837	r	0	1	Prodigal	002006
54	c_000000000001	54091	54505	f	0	1	Prodigal	002006
55	c_000000000001	54571	54793	r	0	1	Prodigal	002006
56	c_000000000001	55032	56697	f	0	1	Prodigal	002006
57	c_000000000001	56839	57691	f	0	1	Prodigal	002006
