gene_callers_id	contig	start	stop	direction	partial	call_type	source	version
1	c_000000000001	1180	1675	r	0	1	Prodigal	002006
2	c_000000000001	1659	2940	r	0	1	Prodigal	002006
3	c_000000000001	2939	3959	r	0	1	Prodigal	002006
4	c_000000000001	4014	4335	r	0	1	Prodigal	002006
5	c_000000000001	4331	4670	r	0	1	Prodigal	002006
6	c_000000000001	4666	4807	r	0	1	Prodigal	002006
7	c_000000000001	4803	5190	r	0	1	Prodigal	002006
8	c_000000000001	5296	6106	r	0	1	Prodigal	002006
9	c_000000000001	6120	6684	r	0	1	Prodigal	002006
10	c_000000000001	6835	7165	r	0	1	Prodigal	002006
11	c_000000000001	7134	7335	r	0	1	Prodigal	002006
12	c_000000000001	7844	9515	f	0	1	Prodigal	002006
13	c_000000000001	9723	11118	f	0	1	Prodigal	002006
14	c_000000000001	11319	12033	f	0	1	Prodigal	002006
15	c_000000000001	12103	12316	f	0	1	Prodigal	002006
16	c_000000000001	12356	12866	f	0	1	Prodigal	002006
17	c_000000000001	12858	13188	f	0	1	Prodigal	002006
18	c_000000000001	13202	14729	f	0	1	Prodigal	002006
19	c_000000000001	14738	15671	f	0	1	Prodigal	002006
20	c_000000000001	15692	17147	f	0	1	Prodigal	002006
21	c_000000000001	17217	17682	f	0	1	Prodigal	002006
22	c_000000000001	18697	19891	r	0	1	Prodigal	002006
23	c_000000000001	20016	21291	r	0	1	Prodigal	002006
24	c_000000000001	21283	22183	r	0	1	Prodigal	002006
25	c_000000000001	22303	22705	r	0	1	Prodigal	002006
26	c_000000000001	22843	23527	r	0	1	Prodigal	002006
27	c_000000000001	23686	25051	r	0	1	Prodigal	002006
28	c_000000000001	26019	27183	r	0	1	Prodigal	002006
29	c_000000000001	27280	28000	r	0	1	Prodigal	002006
30	c_000000000001	28030	28726	r	0	1	Prodigal	002006
31	c_000000000001	28910	29786	f	0	1	Prodigal	002006
32	c_000000000001	29884	30652	f	0	1	Prodigal	002006
33	c_000000000001	30662	31130	f	0	1	Prodigal	002006
34	c_000000000001	31664	31835	f	0	1	Prodigal	002006
35	c_000000000001	32139	33000	r	0	1	Prodigal	002006
36	c_000000000001	33341	33575	r	0	1	Prodigal	002006
37	c_000000000001	33600	34335	r	0	1	Prodigal	002006
38	c_000000000001	34675	35566	f	0	1	Prodigal	002006
39	c_000000000001	35567	36317	f	0	1	Prodigal	002006
40	c_000000000001	36399	37125	r	0	1	Prodigal	002006
41	c_000000000001	37125	37863	r	0	1	Prodigal	002006
42	c_000000000001	37862	38642	r	0	1	Prodigal	002006
43	c_000000000001	38914	39970	r	0	1	Prodigal	002006
44	c_000000000001	39971	40745	r	0	1	Prodigal	002006
45	c_000000000001	40731	41481	r	0	1	Prodigal	002006
46	c_000000000001	41908	42334	r	0	1	Prodigal	002006
47	c_000000000001	42342	42783	r	0	1	Prodigal	002006
48	c_000000000001	43479	44202	f	0	1	Prodigal	002006
49	c_000000000001	44383	45523	f	0	1	Prodigal	002006
50	c_000000000001	45541	46264	f	0	1	Prodigal	002006
51	c_000000000001	46274	46961	f	0	1	Prodigal	002006
52	c_000000000001	47047	47710	r	0	1	Prodigal	002006
53	c_000000000001	47719	49090	r	0	1	Prodigal	002006
54	c_000000000001	49344	50226	r	0	1	Prodigal	002006
55	c_000000000001	50244	51180	r	0	1	Prodigal	002006
56	c_000000000001	51462	52383	r	0	1	Prodigal	002006
57	c_000000000001	52382	53225	r	0	1	Prodigal	002006
58	c_000000000001	53230	54589	r	0	1	Prodigal	002006
59	c_000000000001	54608	54899	r	0	1	Prodigal	002006
60	c_000000000001	54902	56948	r	0	1	Prodigal	002006
61	c_000000000001	57146	58073	r	0	1	Prodigal	002006
62	c_000000000001	58090	59032	r	0	1	Prodigal	002006
63	c_000000000001	59032	60511	r	0	1	Prodigal	002006
64	c_000000000001	60528	60918	r	0	1	Prodigal	002006
65	c_000000000001	60892	61801	r	0	1	Prodigal	002006
66	c_000000000001	61806	62766	r	0	1	Prodigal	002006
67	c_000000000001	62952	63345	r	0	1	Prodigal	002006
68	c_000000000001	63358	63802	r	0	1	Prodigal	002006
69	c_000000000001	64218	65415	f	0	1	Prodigal	002006
70	c_000000000001	65430	66381	f	0	1	Prodigal	002006
71	c_000000000001	66403	67333	f	0	1	Prodigal	002006
72	c_000000000001	67393	68593	f	0	1	Prodigal	002006
73	c_000000000001	68674	69601	r	0	1	Prodigal	002006
74	c_000000000001	69593	70811	r	0	1	Prodigal	002006
75	c_000000000001	70834	73093	r	0	1	Prodigal	002006
76	c_000000000001	73130	74780	r	0	1	Prodigal	002006
77	c_000000000001	75250	75397	r	0	1	Prodigal	002006
